2.0	-0.5012952083333333	0.284240101897917	0.3262847395833332
1.98	-0.5083997916666666	0.29345491582278976	0.3191982291666651
1.96	-0.5138979166666667	0.30192015457968663	0.31386161458333345
1.94	-0.5206508333333334	0.3152022722570595	0.3075541145833351
1.92	-0.5267572916666666	0.3264484564321994	0.3013285937499984
1.9	-0.5331631250000001	0.33262482112419245	0.2949706770833347
1.88	-0.5399264583333333	0.34718275471319987	0.2884449479166702
1.86	-0.5481260416666667	0.3603547374816938	0.2809964062500033
1.84	-0.5530564583333334	0.3691211350006867	0.2760120312500015
1.82	-0.562383125	0.38680208026154334	0.2677400520833349
1.8	-0.5703829166666666	0.4069580394958852	0.2607058854166687
1.78	-0.5783602083333333	0.41752744644773626	0.2535213541666649
1.76	-0.587630625	0.4397604243903887	0.24583041666666747
1.74	-0.595885625	0.4594946409669936	0.23822651041666787
1.72	-0.6059641666666666	0.4925955404272624	0.23009156249999818
1.7	-0.6138952083333333	0.509948933653401	0.22334619791666832
1.68	-0.6262579166666666	0.5564647774825243	0.2136566666666645
1.66	-0.63696125	0.5956967405888604	0.20518895833333278
1.64	-0.6498016666666667	0.6440157572873303	0.1954680729166681
1.62	-0.6630897916666666	0.7015163003575421	0.18567354166666963
1.6	-0.6772216666666666	0.7800187470833403	0.17568395833333048
1.58	-0.6951675	0.8582748009934307	0.16340760416666728
1.56	-0.7111477083333333	0.939186140282576	0.15275520833333484
1.54	-0.7308970833333334	1.035306721074375	0.13981302083333286
1.52	-0.753560625	1.144575245696992	0.1257214062500017
1.5	-0.7759522916666667	1.2034857998481432	0.11224395833333536
1.48	-0.7997635416666666	1.222105596295203	0.0983585416666659
1.46	-0.825703125	1.241808615496191	0.08372994791666491
1.44	-0.8520416666666667	1.1855909207818804	0.06923062499999898
1.42	-0.8757483333333332	1.0730422929313088	0.0567312499999983
1.4	-0.8952650000000001	0.9434862160544106	0.04671531250000051
1.38	-0.9125185416666667	0.8198008650099673	0.037789218750002435
1.36	-0.9283316666666667	0.6575065596885811	0.03008359375000156
1.34	-0.9394431249999999	0.5702852670927165	0.024835625000000704
1.32	-0.95019625	0.4467749112144073	0.019728333333331332
1.3	-0.9594762499999999	0.3563861134319508	0.015612395833332134
1.28	-0.9643610416666667	0.3146941198272727	0.01346208333333275
1.26	-0.970478125	0.25590825236732495	0.010961614583334254
1.24	-0.975538125	0.19786218842675737	0.008789010416667667
1.22	-0.9786095833333334	0.1727450602660536	0.0075180729166671725
1.2	-0.9819783333333333	0.14522834481480398	0.006216458333333352
1.18	-0.9847441666666666	0.12287692722400795	0.0051511458333327095
1.16	-0.9872304166666667	0.10140362145761003	0.004227552083332918
1.14	-0.9889452083333333	0.08775275745742703	0.0035686458333331512
1.12	-0.990633125	0.07651339603926666	0.0029939583333333714
1.1	-0.9919408333333334	0.06752443625345855	0.00251947916666692
1.08	-0.9930908333333334	0.05745562631458109	0.002150937500000172
1.06	-0.9942531250000001	0.04885463224602829	0.0017550000000000625
1.04	-0.9952475000000001	0.040788435774124554	0.0014321874999999647
1.02	-0.9961120833333333	0.03413374468149326	0.0011657291666665908
1.0	-0.9966681249999999	0.030486032925030788	0.0009772395833332944
